ts_ms,side,fill_price,mid_at_fill,px_1h,px_2h,px_4h,px_8h,px_12h
1785762000000,bid,0.0025839155,0.0025969,0.0025872,0.0025878,0.0025799,0.0025828,0.0025759
1785772800000,bid,0.002574861,0.0025878,0.0025799,0.0025812,0.0025816,0.0025807,0.0025761
1785776400000,ask,0.002580438,0.0025676,0.0025812,0.0025792,0.0025828,0.0025759,0.0025773
1785780000000,ask,0.0025927994999999995,0.0025799,0.0025792,0.0025816,0.0025803,0.0025947,0.0025737
1785805200000,bid,0.0025677965,0.0025807,0.0025947,0.0025837,0.0025773,0.0025599,0.0025751
1785808800000,ask,0.0025887794999999996,0.0025759,0.0025837,0.0025761,0.0025737,0.0025802,0.0025763
1785812400000,bid,0.0025817265,0.0025947,0.0025761,0.0025773,0.0025735,0.0025776,0.0025695
1785823200000,bid,0.0025644135,0.0025773,0.0025735,0.0025773,0.0025802,0.0025763,0.002575
1785830400000,ask,0.0025863674999999997,0.0025735,0.0025599,0.0025802,0.0025697,0.0025641,0.0025646
1785834000000,bid,0.0025644135,0.0025773,0.0025802,0.0025776,0.0025751,0.0025694,0.0025676
1785837600000,ask,0.0025726994999999996,0.0025599,0.0025776,0.0025697,0.0025763,0.002575,0.0025805
1785848400000,ask,0.0025825485,0.0025697,0.0025763,0.0025695,0.0025694,0.0025676,0.002566
1785852000000,bid,0.0025622245,0.0025751,0.0025695,0.0025641,0.002575,0.0025805,0.002567
1785855600000,bid,0.0025634185,0.0025763,0.0025641,0.0025694,0.0025733,0.0025654,0.0025692
1785873600000,bid,0.0025604335,0.0025733,0.0025676,0.0025805,0.0025668,0.002561,0.0025553
1785877200000,ask,0.002577423,0.0025646,0.0025805,0.0025654,0.002566,0.0025676,0.0025564
1785880800000,ask,0.002580438,0.0025676,0.0025654,0.0025668,0.002567,0.0025561,0.0025522
1785884400000,bid,0.0025675974999999998,0.0025805,0.0025668,0.002566,0.0025692,0.0025564,0.0025478
1785909600000,bid,0.0025547620000000004,0.0025676,0.0025564,0.0025553,0.0025522,0.0025632,0.0025663
1785924000000,bid,0.002543618,0.0025564,0.0025478,0.0025589,0.0025632,0.0025663,0.0025629
1785931200000,ask,0.0025605389999999997,0.0025478,0.0025545,0.0025632,0.0025655,0.0025604,0.0025514
1785934800000,bid,0.0025461054999999996,0.0025589,0.0025632,0.0025563,0.0025672,0.0025651,0.0025458
1785945600000,ask,0.0025690814999999997,0.0025563,0.0025672,0.0025663,0.0025604,0.0025514,0.0025321
1785949200000,bid,0.0025526725,0.0025655,0.0025663,0.0025692,0.0025651,0.0025458,0.002534
1785952800000,ask,0.0025800359999999995,0.0025672,0.0025692,0.0025604,0.0025629,0.0025386,0.0025249
1785963600000,bid,0.002547598,0.0025604,0.0025629,0.0025568,0.0025458,0.002534,0.0025327
1785967200000,ask,0.0025779254999999997,0.0025651,0.0025568,0.0025514,0.0025386,0.0025249,0.002545
1785988800000,bid,0.002520932,0.0025336,0.002534,0.0025249,0.0025381,0.0025432,0.0025429
1785988800000,ask,0.0025462679999999995,0.0025336,0.002534,0.0025249,0.0025381,0.0025432,0.0025429
1785992400000,bid,0.0025194395,0.0025321,0.0025249,0.002529,0.0025327,0.0025417,0.002545
1785999600000,ask,0.0025375245,0.0025249,0.0025381,0.0025327,0.0025198,0.0025653,0.0025392
1786003200000,bid,0.002516355,0.002529,0.0025327,0.002545,0.0025432,0.0025429,0.002547
1786003200000,ask,0.002541645,0.002529,0.0025327,0.002545,0.0025432,0.0025429,0.002547
1786006800000,bid,0.0025254095000000003,0.0025381,0.002545,0.0025198,0.0025417,0.002545,0.0025507
1786006800000,ask,0.0025507905,0.0025381,0.002545,0.0025198,0.0025417,0.002545,0.0025507
1786010400000,bid,0.0025200365,0.0025327,0.0025198,0.0025432,0.0025499,0.0025418,0.0025488
1786010400000,ask,0.0025453635,0.0025327,0.0025198,0.0025432,0.0025499,0.0025418,0.0025488
1786014000000,bid,0.002532275,0.002545,0.0025432,0.0025417,0.0025653,0.0025392,0.0025442
1786017600000,ask,0.002532399,0.0025198,0.0025417,0.0025499,0.0025429,0.002547,0.0025429
1786021200000,bid,0.002530484,0.0025432,0.0025499,0.0025653,0.002545,0.0025507,0.0025361
1786021200000,ask,0.0025559159999999997,0.0025432,0.0025499,0.0025653,0.002545,0.0025507,0.0025361
1786024800000,ask,0.0025544085,0.0025417,0.0025653,0.0025429,0.0025418,0.0025488,0.0025384
1786028400000,bid,0.0025371505,0.0025499,0.0025429,0.002545,0.0025392,0.0025442,0.0025392
1786032000000,bid,0.0025524735,0.0025653,0.002545,0.0025418,0.002547,0.0025429,0.0025455
1786046400000,ask,0.0025518959999999997,0.0025392,0.0025507,0.0025488,0.0025429,0.0025455,0.0025751
1786078800000,bid,0.0025327725,0.0025455,0.0025591,0.0025592,0.0025542,0.0025579,0.0025511
1786082400000,ask,0.0025513934999999996,0.0025387,0.0025592,0.0025751,0.0025753,0.0025574,0.0025526
1786086000000,bid,0.0025463045,0.0025591,0.0025751,0.0025542,0.0025715,0.0025613,0.0025481
1786089600000,ask,0.002571996,0.0025592,0.0025542,0.0025753,0.0025848,0.002551,0.0025536
1786093200000,bid,0.0025622245,0.0025751,0.0025753,0.0025715,0.0025579,0.0025511,0.0025557
1786096800000,ask,0.0025669709999999995,0.0025542,0.0025715,0.0025848,0.0025574,0.0025526,0.0025621
1786100400000,bid,0.0025624235,0.0025753,0.0025848,0.0025579,0.0025613,0.0025481,0.0025594
1786104000000,ask,0.0025843574999999995,0.0025715,0.0025579,0.0025574,0.002551,0.0025536,0.0025449
1786107600000,bid,0.002571876,0.0025848,0.0025574,0.0025613,0.0025511,0.0025557,0.0025437
1786111200000,ask,0.0025706895,0.0025579,0.0025613,0.002551,0.0025526,0.0025621,0.0025376
1786114800000,bid,0.002544613,0.0025574,0.002551,0.0025511,0.0025481,0.0025594,0.0025456
1786114800000,ask,0.002570187,0.0025574,0.002551,0.0025511,0.0025481,0.0025594,0.0025456
1786118400000,bid,0.0025484935,0.0025613,0.0025511,0.0025526,0.0025536,0.0025449,0.0025432
1786118400000,ask,0.0025741065,0.0025613,0.0025511,0.0025526,0.0025536,0.0025449,0.0025432
1786122000000,bid,0.0025382449999999997,0.002551,0.0025526,0.0025481,0.0025557,0.0025437,0.0025407
1786125600000,ask,0.0025638555,0.0025511,0.0025481,0.0025536,0.0025621,0.0025376,0.0025411
1786143600000,bid,0.0025492895,0.0025621,0.0025449,0.0025437,0.0025456,0.0025432,0.0025336
1786158000000,ask,0.002550288,0.0025376,0.0025432,0.0025407,0.0025432,0.0025336,0.0025444
1786176000000,bid,0.002530484,0.0025432,0.0025556,0.0025456,0.0025394,0.0025418,0.0025236
1786186800000,bid,0.002532872,0.0025456,0.0025394,0.0025334,0.0025444,0.002534,0.00252
1786190400000,ask,0.0025462679999999995,0.0025336,0.0025334,0.0025438,0.0025418,0.0025236,0.0025262
1786197600000,ask,0.0025460669999999995,0.0025334,0.0025444,0.0025418,0.002539,0.0025253,0.0025196
1786201200000,bid,0.002531081,0.0025438,0.0025418,0.0025467,0.002534,0.00252,0.0025185
1786208400000,ask,0.0025545089999999995,0.0025418,0.002539,0.002534,0.0025331,0.0025164,0.0025219
1786219200000,bid,0.0025213299999999996,0.002534,0.0025331,0.0025253,0.0025262,0.0025179,0.0025098
1786240800000,bid,0.0025038179999999997,0.0025164,0.0025185,0.0025179,0.0025227,0.0025299,0.002523
1786258800000,bid,0.0025100865,0.0025227,0.0025098,0.0025137,0.0025269,0.0025167,0.0025119
1786262400000,ask,0.0025282785,0.0025157,0.0025137,0.0025299,0.0025264,0.0025139,0.0025104
1786269600000,ask,0.0025262684999999997,0.0025137,0.0025269,0.0025264,0.002523,0.0025162,0.0025019
1786280400000,bid,0.002513768,0.0025264,0.002523,0.0025167,0.0025128,0.002509,0.0024962
1786312800000,bid,0.002496455,0.002509,0.0024988,0.0024891,0.0024962,0.0024938,0.002502
1786330800000,ask,0.002508681,0.0024962,0.0024877,0.0024824,0.0025018,0.0024809,0.002472
1786338000000,bid,0.0024752614999999996,0.0024877,0.0024938,0.0025018,0.0024911,0.002473,0.0024697
1786341600000,ask,0.002494812,0.0024824,0.0025018,0.0024847,0.002502,0.0024755,0.0024788
1786348800000,bid,0.0024892910000000002,0.0025018,0.0024911,0.002502,0.0024831,0.002455,0.0024746
1786352400000,ask,0.0024971234999999997,0.0024847,0.002502,0.0024809,0.002473,0.0024697,0.0024877
1786359600000,bid,0.00248949,0.002502,0.0024831,0.002473,0.002472,0.0024786,0.0024956
1786363200000,ask,0.0024933044999999997,0.0024809,0.002473,0.0024755,0.002455,0.0024746,0.0024851
1786366800000,bid,0.0024706844999999996,0.0024831,0.0024755,0.002472,0.0024697,0.0024877,0.0024814
1786374000000,bid,0.0024631224999999996,0.0024755,0.002455,0.0024697,0.0024786,0.0024956,0.0024927
1786381200000,ask,0.0024672749999999997,0.002455,0.0024788,0.0024786,0.0024877,0.0024814,0.0024983
1786395600000,ask,0.0024869729999999995,0.0024746,0.0024928,0.0024956,0.0024814,0.0024983,0.0024801
1786399200000,bid,0.0024752614999999996,0.0024877,0.0024956,0.0024851,0.0024873,0.0024871,0.0024866
1786406400000,bid,0.002483122,0.0024956,0.0024814,0.0024873,0.0024974,0.0024752,0.0024836
1786435200000,bid,0.0024839180000000003,0.0024964,0.0024801,0.0024866,0.0024836,0.0024922,0.0024967
1786438800000,ask,0.0024875759999999996,0.0024752,0.0024866,0.0024808,0.0024775,0.0024927,0.0024876
1786446000000,bid,0.0024741669999999998,0.0024866,0.0024836,0.0024775,0.0024937,0.0024987,0.0024893
1786456800000,ask,0.0024898875,0.0024775,0.0024937,0.0024922,0.0024936,0.0024998,0.0024992
1786464000000,bid,0.0024812315,0.0024937,0.0024927,0.0024936,0.0024967,0.0024966,0.0024944
1786485600000,ask,0.0025000379999999996,0.0024876,0.0024893,0.0024966,0.0024992,0.002492,0.0024899
1786489200000,bid,0.002487301,0.0024998,0.0024966,0.0025035,0.0025011,0.0024982,0.0024968
1786500000000,bid,0.0024909825000000003,0.0025035,0.0025011,0.0024944,0.002492,0.0024899,0.0024864
1786514400000,bid,0.002484316,0.0024968,0.0024982,0.0024962,0.0024899,0.0024864,0.0024884
1786525200000,ask,0.002508681,0.0024962,0.0024899,0.0024968,0.0025012,0.0024838,0.0024858
1786539600000,bid,0.0024868035,0.0024993,0.0024864,0.0024846,0.0024838,0.0024858,0.0024846
1786539600000,ask,0.0025117964999999995,0.0024993,0.0024864,0.0024846,0.0024838,0.0024858,0.0024846
1786543200000,bid,0.002488694,0.0025012,0.0024846,0.0024865,0.0024884,0.0024847,0.0024795
1786554000000,bid,0.0024740675,0.0024865,0.0024884,0.0024822,0.0024858,0.0024846,0.0024954
1786564800000,ask,0.002494611,0.0024822,0.0024858,0.0024847,0.0024753,0.0024876,0.0024721
1786568400000,bid,0.0024810325,0.0024935,0.0024847,0.0024844,0.0024846,0.0024954,0.0024611
1786579200000,bid,0.0024719779999999997,0.0024844,0.0024846,0.0024795,0.0024876,0.0024721,0.0024679
1786582800000,ask,0.0024876765,0.0024753,0.0024795,0.0024782,0.0024954,0.0024611,0.0024764
1786600800000,bid,0.002482923,0.0024954,0.0024814,0.0024721,0.0024729,0.0024772,0.0024611
1786611600000,bid,0.0024597395,0.0024721,0.0024729,0.0024644,0.0024764,0.0024723,0.0024792
1786611600000,ask,0.0024844604999999997,0.0024721,0.0024729,0.0024644,0.0024764,0.0024723,0.0024792
1786615200000,bid,0.0024487945,0.0024611,0.0024644,0.0024679,0.0024772,0.0024611,0.0024747
1786615200000,ask,0.0024734055,0.0024611,0.0024644,0.0024679,0.0024772,0.0024611,0.0024747
1786618800000,bid,0.0024605355,0.0024729,0.0024679,0.0024764,0.002479,0.0024623,0.0024723
1786626000000,ask,0.0024802394999999997,0.0024679,0.0024772,0.002479,0.0024723,0.0024792,0.0024835
1786629600000,bid,0.002464018,0.0024764,0.002479,0.0024629,0.0024611,0.0024747,0.002483
1786640400000,ask,0.0024752144999999996,0.0024629,0.0024611,0.0024623,0.0024792,0.0024835,0.0024808
1786644000000,bid,0.0024599385000000002,0.0024723,0.0024623,0.0024696,0.0024747,0.002483,0.0024749
1786662000000,bid,0.0024623264999999997,0.0024747,0.0024839,0.0024835,0.002492,0.00248,0.0024812
1786665600000,ask,0.0024846614999999997,0.0024723,0.0024835,0.002483,0.002496,0.0024744,0.0024807
1786683600000,bid,0.00248352,0.002496,0.0024749,0.00248,0.0024787,0.0024644,0.0024734
1786694400000,bid,0.0024676,0.00248,0.0024787,0.00247,0.0024807,0.0024558,0.0024585
1786708800000,bid,0.002468794,0.0024812,0.0024644,0.002478,0.0024558,0.0024585,0.0024637
1786716000000,ask,0.0024767219999999998,0.0024644,0.0024686,0.0024558,0.0024715,0.002464,0.0024736
1786719600000,bid,0.00246561,0.002478,0.0024558,0.0024734,0.0024671,0.0024595,0.0024657
1786726800000,ask,0.0024680789999999998,0.0024558,0.0024715,0.0024671,0.0024612,0.0024714,0.0024564
1786737600000,bid,0.0024547644999999996,0.0024671,0.0024612,0.002464,0.0024637,0.0024665,0.0024516
1786780800000,bid,0.002444317,0.0024566,0.0024495,0.0024569,0.0024689,0.002464,0.0024691
1786788000000,ask,0.0024617474999999995,0.0024495,0.0024634,0.0024689,0.0024594,0.0024663,0.0024686
1786791600000,bid,0.0024446155,0.0024569,0.0024689,0.002462,0.002464,0.0024662,0.002474
