open_time_ms,open,high,low,close,vol_base,vol_quote
1785553200000,0.0026007,0.002609,0.0026007,0.0026036,788030.31,2052.3597191
1785556800000,0.0026036,0.0026119,0.0025953,0.002601,1536975.65,3997.1426579
1785560400000,0.002601,0.0026159,0.0025931,0.0026052,2924319.81,7613.5860279
1785564000000,0.0026052,0.0026063,0.0025947,0.0025958,1583284.98,4113.1690352
1785567600000,0.0025958,0.0026031,0.0025738,0.0025858,1997853.34,5174.3415384
1785571200000,0.0025858,0.0026035,0.0025732,0.0025881,2680474,6936.3308941
1785574800000,0.0025881,0.0026021,0.0025791,0.0025953,1465972.46,3802.3552452
1785578400000,0.0025953,0.0025984,0.0025731,0.0025869,2843085.59,7355.9163674
1785582000000,0.0025869,0.0026012,0.0025763,0.0025889,1913625.64,4949.1461139
1785585600000,0.0025889,0.0026008,0.0025831,0.0025998,1114046.55,2887.4544346
1785589200000,0.0025998,0.002607,0.002579,0.0025919,3008917.31,7808.355008
1785592800000,0.0025919,0.0026223,0.0025857,0.0026127,8505323.45,22150.1112896
1785596400000,0.0026127,0.0026243,0.0025918,0.0026084,6847094.92,17855.8861078
1785600000000,0.0026084,0.0026089,0.0025842,0.0025995,1916584.48,4982.2787306
1785603600000,0.0025995,0.0026,0.0025844,0.0025875,1991944.34,5169.6000688
1785607200000,0.0025875,0.00263,0.0025868,0.0025965,6993491.49,18266.8521778
1785610800000,0.0025965,0.0026099,0.0025933,0.0026097,913238.95,2374.8432478
1785614400000,0.0026097,0.0026122,0.002594,0.0025947,928694.23,2417.1387823
1785618000000,0.0025947,0.0026158,0.0025846,0.0026158,1827888.79,4762.725576
1785621600000,0.0026158,0.0026438,0.002615,0.0026368,3941184.29,10370.2446525
1785625200000,0.0026368,0.0026423,0.0026316,0.0026328,1266284.7,3338.193482
1785628800000,0.0026328,0.0026391,0.002615,0.0026253,2017772.7,5299.4066532
1785632400000,0.0026253,0.0026324,0.0026055,0.0026238,1116496.1,2927.5283418
1785636000000,0.0026238,0.0026314,0.0026173,0.0026241,848106.77,2225.386895
1785639600000,0.0026241,0.0026322,0.0026176,0.002629,1284368.07,3369.0542668
1785643200000,0.002629,0.0026432,0.0026032,0.0026121,1552115.36,4060.0480729
1785646800000,0.0026121,0.0026146,0.0026003,0.0026028,1010414.19,2635.524729
1785650400000,0.0026028,0.0026039,0.0025993,0.0025997,926531.26,2409.7414568
1785654000000,0.0025997,0.0026047,0.0025912,0.0025976,1847753.75,4805.1666686
1785657600000,0.0025976,0.0026144,0.0025792,0.0026018,2304379.23,5984.7758623
1785661200000,0.0026018,0.0026143,0.0025854,0.0026064,1348722.97,3509.8448625
1785664800000,0.0026064,0.0026234,0.0025777,0.0026031,3025315.26,7872.0679111
1785668400000,0.0026031,0.0026461,0.0025731,0.0025897,4458696.42,11597.7656978
1785672000000,0.0025897,0.0025944,0.0025812,0.0025879,798960.82,2066.0943927
1785675600000,0.0025879,0.00277,0.0025777,0.0025953,4856480.1,12748.4028936
1785679200000,0.0025953,0.0026131,0.002532,0.0026066,5726845.92,14807.9879244
1785682800000,0.0026066,0.0026294,0.0025858,0.0026097,3574455.81,9322.6805731
1785686400000,0.0026097,0.0026254,0.0026054,0.002623,1501650.78,3927.5610625
1785690000000,0.002623,0.002632,0.0026148,0.002622,1261985.67,3313.8648774
1785693600000,0.002622,0.0026235,0.0026087,0.002615,768263.4,2009.5610137
1785697200000,0.002615,0.0026158,0.0026077,0.0026147,849994.86,2219.5289489
1785700800000,0.0026147,0.0026171,0.0026095,0.0026148,1502527.82,3923.7005404
1785704400000,0.0026148,0.0026157,0.0026022,0.0026103,944199.85,2463.971978
1785708000000,0.0026103,0.0026132,0.002595,0.0025979,879545.36,2291.7170906
1785711600000,0.0025979,0.0025995,0.0025908,0.0025921,749291.55,1943.9597774
1785715200000,0.0025921,0.0026018,0.0025867,0.0025924,868814.18,2253.5027194
1785718800000,0.0025924,0.0025944,0.0025828,0.0025871,788109.88,2041.3449254
1785722400000,0.0025871,0.0026064,0.0025823,0.0026016,931677.57,2417.663027
1785726000000,0.0026016,0.0026016,0.0025902,0.0025969,882329.86,2289.2488235
1785729600000,0.0025969,0.0026078,0.0025905,0.0025922,957867.72,2489.7661785
1785733200000,0.0025922,0.0026203,0.0025918,0.0026119,1023203.74,2666.5971974
1785736800000,0.0026119,0.0026151,0.0025907,0.002605,992560.16,2586.3728712
1785740400000,0.002605,0.0026193,0.00259,0.0025931,2615860.89,6807.2388952
1785744000000,0.0025931,0.0026103,0.0025811,0.0025958,1578441.53,4094.9090048
1785747600000,0.0025958,0.0026098,0.0025826,0.0025896,1237898.46,3209.4966762
1785751200000,0.0025896,0.0026049,0.0025829,0.0025904,1136706.47,2948.3075647
1785754800000,0.0025904,0.0025926,0.0025811,0.0025811,1354727.79,3503.5729516
